"client_rk","visit_dttm","registration_flag","application_flag","finish_flag"
368,2022-09-25 10:51:52.516,1,0,0
1159,2022-10-30 01:18:22.650,1,0,0
3625,2022-12-27 13:50:08.149,0,0,0
533,2022-09-09 13:06:57.483,0,0,0
2552,2022-10-07 21:09:30.700,0,0,0
3998,2023-01-29 04:37:43.412,0,0,0
2259,2022-09-28 09:12:50.720,1,0,0
2147,2022-10-10 21:52:20.909,0,0,0
2994,2022-11-30 22:28:39.867,0,0,0
1761,2023-01-06 07:57:28.211,0,0,0
3332,2022-12-28 19:28:37.730,0,0,0
123,2022-11-13 17:35:56.423,0,0,0
2227,2022-12-07 15:07:29.501,0,0,0
1601,2022-10-26 04:04:59.083,0,0,0
496,2022-12-15 17:42:18.807,0,0,0
2573,2022-11-17 05:23:29.083,1,0,0
27,2022-09-27 03:34:41.337,0,0,0
1585,2022-12-28 13:13:07.209,0,0,0
1436,2022-11-30 01:52:45.933,1,0,0
3087,2023-01-22 16:59:24.202,0,0,0
416,2023-01-05 03:52:34.999,0,0,0
1127,2022-12-19 22:26:29.491,0,0,0
3689,2022-10-30 12:41:24.322,0,0,0
938,2022-12-26 17:31:01.551,0,0,0
3641,2022-11-27 10:48:17.674,0,0,0
2099,2022-09-27 23:31:06.553,0,0,0
3593,2022-09-03 06:49:54.099,0,0,0
43,2022-10-29 04:55:23.749,1,0,0
288,2023-01-12 08:36:54.363,1,0,0
890,2022-09-24 23:19:56.807,1,0,0
59,2023-01-13 19:36:18.121,0,0,0
3026,2022-11-15 12:30:40.331,0,0,0
842,2022-09-18 19:01:24.349,0,0,0
3231,2023-01-14 02:25:16.734,1,0,0
3167,2023-01-04 09:15:02.474,0,0,0
1271,2023-01-23 14:48:31.837,0,0,0
1697,2022-11-22 03:59:27.817,1,1,1
1324,2023-01-05 03:29:43.375,0,0,0
693,2022-09-16 00:22:28.465,0,0,0
3279,2022-09-27 17:47:02.834,0,0,0
3010,2022-10-29 07:19:02.541,0,0,0
986,2023-01-20 23:41:37.944,0,0,0
725,2022-12-09 15:30:51.411,0,0,0
1958,2023-01-20 04:20:26.820,0,0,0
11,2023-01-10 00:58:15.621,1,0,0
1942,2022-11-12 16:09:08.172,0,0,0
2898,2022-12-02 02:25:28.646,0,0,0
304,2022-10-27 18:38:47.883,0,0,0
906,2022-10-15 18:54:49.333,0,0,0
1292,2022-12-15 07:47:30.413,0,0,0
1079,2023-01-12 16:30:54.611,1,0,0
4030,2022-11-05 14:44:24.955,0,0,0
3492,2022-11-12 14:27:06.973,0,0,0
1553,2022-10-02 18:53:01.427,0,0,0
3769,2022-12-12 00:07:01.705,0,0,0
3737,2022-09-09 07:38:29.977,0,0,0
1516,2022-12-30 20:59:57.262,0,0,0
2376,2022-12-07 05:19:56.586,1,0,0
1031,2023-01-08 01:53:31.767,0,0,0
139,2022-11-17 14:57:06.610,1,0,0
2536,2022-10-25 14:41:02.207,1,1,1
2195,2023-01-23 23:40:12.595,1,0,0
1111,2022-10-27 01:19:31.555,0,0,0
3902,2023-01-21 03:58:40.742,0,0,0
3215,2023-01-07 02:33:52.977,0,0,0
2701,2022-10-05 19:50:14.446,0,0,0
2797,2022-10-02 22:53:49.305,0,0,0
1926,2022-12-20 19:14:39.765,0,0,0
2424,2022-11-11 04:25:24.823,1,0,0
3380,2022-12-22 06:28:43.447,0,0,0
499,2022-09-26 09:39:09.145,0,0,0
3132,2022-09-10 03:44:37.955,0,0,0
2064,2023-01-02 13:13:25.307,0,0,0
3857,2022-11-09 14:41:17.399,0,0,0
3559,2022-10-14 17:41:51.699,0,0,0
1598,2023-01-19 09:06:09.365,0,0,0
216,2022-12-01 11:44:01.962,0,0,0
3527,2022-11-08 01:24:26.169,1,0,0
3575,2022-10-26 00:09:12.257,0,0,0
24,2023-01-26 16:39:37.253,1,0,0
1758,2022-11-25 14:50:36.949,0,0,0
2443,2022-11-08 02:29:17.661,0,0,0
893,2022-09-07 04:26:10.337,0,0,0
3335,2023-01-28 04:32:32.725,0,0,0
3013,2022-10-01 23:52:40.543,0,0,0
1188,2022-10-11 13:42:56.189,0,0,0
2144,2022-11-19 23:00:35.108,0,0,0
2682,2022-11-09 20:34:35.788,0,0,0
2025,2022-10-05 03:29:58.494,0,0,0
2160,2022-10-10 13:03:49.708,1,0,0
3164,2023-01-07 08:11:34.075,1,0,0
3985,2022-10-18 15:56:05.093,0,0,0
1929,2023-01-07 19:33:34.389,1,0,0
781,2022-10-21 18:16:35.064,0,0,0
3447,2022-11-18 12:52:06.470,0,0,0
1375,2022-12-18 08:41:06.427,0,0,0
2853,2023-01-27 17:04:55.800,0,0,0
2363,2022-12-02 14:35:11.795,1,0,0
1060,2022-11-07 04:26:59.497,1,0,0
152,2022-12-26 22:16:48.644,0,0,0
355,2022-11-01 15:45:37.614,0,0,0
706,2022-09-06 03:14:46.589,0,0,0
1028,2022-09-08 02:38:27.261,0,0,0
1044,2023-01-14 18:45:12.574,1,0,0
339,2022-12-24 06:20:16.058,1,0,0
4033,2022-11-11 18:15:31.846,0,0,0
56,2022-09-27 19:38:49.198,0,0,0
1220,2022-09-25 20:04:34.562,0,0,0
925,2022-09-08 13:39:16.268,0,0,0
1582,2022-09-25 21:58:08.642,0,0,0
323,2022-09-01 23:35:01.058,0,0,0
3244,2023-01-30 22:57:15.198,0,0,0
3798,2022-11-02 04:26:58.351,1,0,0
2917,2023-01-31 23:22:18.101,0,0,0
232,2023-01-07 10:19:14.367,0,0,0
40,2022-09-09 13:22:26.398,0,0,0
3196,2022-10-22 07:06:51.171,0,0,0
3260,2022-09-08 03:44:06.281,1,0,0
1566,2022-11-18 00:01:22.190,1,0,0
3606,2022-10-03 00:56:19.926,0,0,0
861,2022-09-29 22:40:15.920,0,0,0
610,2022-10-13 11:50:53.083,0,0,0
1742,2022-11-08 06:07:59.877,0,0,0
3622,2022-11-19 11:26:46.894,0,0,0
1865,2022-09-21 03:18:56.983,0,0,0
2475,2022-10-02 23:39:59.060,1,1,1
2395,2022-09-14 02:17:38.321,0,0,0
1236,2023-01-20 18:11:55.913,0,0,0
2885,2022-12-01 09:13:49.476,0,0,0
1790,2022-10-04 06:34:00.101,0,0,0
1535,2022-09-11 06:36:04.591,0,0,0
1678,2022-10-22 17:30:18.624,0,0,0
1550,2022-10-16 06:06:29.425,0,0,0
2778,2022-10-06 08:19:21.297,0,0,0
3367,2022-10-07 09:33:00.085,1,0,0
1204,2022-12-07 23:56:06.557,0,0,0
1359,2023-01-06 06:18:48.732,0,0,0
1423,2023-01-24 07:16:39.328,0,0,0
1897,2022-12-03 01:28:28.724,1,0,0
3841,2022-12-06 15:26:39.182,0,0,0
435,2023-01-18 05:39:16.146,0,0,0
1268,2022-10-24 21:37:29.503,1,0,0
1993,2022-11-28 14:03:30.533,0,0,0
2096,2023-01-10 12:23:36.291,0,0,0
1172,2022-12-04 07:18:06.781,0,0,0
3212,2022-09-11 19:44:37.614,0,0,0
1774,2022-10-28 06:39:59.344,0,0,0
1156,2022-12-01 11:09:15.765,0,0,0
2507,2022-11-05 06:40:25.211,0,0,0
3148,2022-09-14 04:33:37.631,0,0,0
3889,2022-12-26 04:08:58.327,0,0,0
2208,2022-11-26 00:37:02.019,0,0,0
2192,2022-09-29 20:10:36.173,0,0,0
1471,2022-10-25 16:58:22.473,1,1,0
1108,2022-09-22 06:23:57.284,0,0,0
3463,2022-12-08 02:16:08.282,0,0,0
88,2022-10-01 17:20:31.905,0,0,0
845,2023-01-01 17:26:26.650,1,0,0
973,2023-01-22 23:06:34.019,0,0,0
674,2022-09-09 11:37:12.599,0,0,0
1439,2022-09-10 02:02:57.450,0,0,0
2315,2022-10-20 09:16:23.126,0,0,0
3292,2022-10-14 19:39:45.090,0,0,0
1694,2022-11-17 17:06:40.665,0,0,0
1503,2023-01-31 03:40:00.336,0,0,0
275,2023-01-01 00:52:50.789,0,0,0
754,2022-11-19 01:38:47.294,0,0,0
3045,2022-12-14 20:40:34.249,0,0,0
3399,2022-12-30 12:42:43.333,0,0,0
3495,2022-11-02 20:44:57.213,0,0,0
3383,2022-09-24 21:11:24.780,0,0,0
3543,2022-11-13 14:08:48.706,0,0,0
3431,2023-01-23 14:53:10.039,0,0,0
1343,2022-11-13 09:54:29.158,0,0,0
467,2022-10-20 00:04:25.294,0,0,0
1913,2022-09-05 15:58:12.465,0,0,0
3100,2022-11-13 19:00:51.444,0,0,0
4001,2022-10-07 13:07:41.162,1,0,0
2539,2022-09-20 01:49:10.309,1,0,0
3479,2023-01-28 03:44:04.541,0,0,0
1140,2023-01-22 21:17:16.840,0,0,0
1519,2022-11-13 04:59:21.472,0,0,0
546,2022-11-01 21:36:54.155,0,0,0
3180,2023-01-19 21:14:29.055,0,0,0
3905,2022-09-25 05:27:55.864,1,0,0
642,2022-12-28 08:34:36.221,0,0,0
3718,2022-11-29 07:51:33.021,0,0,0
3029,2023-01-13 12:13:30.747,0,0,0
877,2023-02-01 04:32:20.964,1,0,0
3415,2022-09-19 13:08:50.124,0,0,0
2949,2023-01-09 03:05:07.733,0,0,0
2523,2022-09-17 11:25:00.225,0,0,0
1630,2022-10-09 08:58:05.628,0,0,0
2272,2022-10-20 20:11:51.006,1,1,1
248,2023-01-16 01:11:06.378,1,1,0
594,2022-12-03 17:17:26.618,1,0,0
1295,2022-12-18 11:19:56.736,0,0,0
1881,2022-10-11 10:43:09.971,0,0,0
2821,2022-11-22 12:40:01.809,0,0,0
829,2022-11-16 19:49:56.691,0,0,0
483,2022-11-08 08:59:03.024,1,0,0
104,2022-11-08 19:35:45.177,1,0,0
3324,2022-11-19 16:57:24.143,0,0,0
2128,2022-10-29 21:51:51.278,0,0,0
371,2022-10-23 13:26:14.057,0,0,0
2411,2022-10-15 01:48:29.476,0,0,0
1977,2022-10-12 19:49:58.491,0,0,0
909,2022-09-13 22:56:56.937,1,0,0
168,2022-09-11 14:52:57.466,0,0,0
1021,2023-01-09 00:32:29.055,1,0,0
562,2023-02-01 03:26:36.907,0,0,0
3276,2023-01-01 04:39:45.988,0,0,0
1817,2022-11-08 20:55:57.125,0,0,0
722,2023-01-25 18:27:22.919,0,0,0
3782,2023-01-26 21:33:44.460,0,0,0
1407,2022-09-14 20:00:53.778,0,0,0
2698,2022-12-19 11:28:29.496,0,0,0
2347,2022-10-31 01:13:13.760,1,0,0
626,2022-09-30 10:35:17.727,0,0,0
1710,2022-10-07 14:08:29.620,0,0,0
2602,2022-12-05 01:08:26.075,0,0,0
2459,2022-11-21 06:15:51.297,0,0,0
2714,2022-09-04 10:59:57.930,0,0,0
2965,2023-01-11 16:40:48.122,0,0,0
2586,2022-12-02 19:55:27.440,0,0,0
3084,2022-12-28 10:31:33.031,1,0,0
3750,2022-12-18 09:11:22.539,0,0,0
419,2022-10-09 19:50:28.950,1,1,1
2112,2022-12-13 02:57:18.080,1,1,0
3308,2022-10-17 06:17:07.479,0,0,0
813,2022-09-09 17:20:09.385,0,0,0
690,2022-09-22 14:00:07.548,1,0,0
2901,2022-10-28 01:32:52.865,0,0,0
1662,2022-09-05 17:59:24.330,1,0,0
3351,2022-10-06 01:04:36.466,0,0,0
184,2022-10-19 05:07:04.884,0,0,0
2570,2022-12-18 13:19:09.081,1,0,0
2331,2022-09-02 17:27:15.800,0,0,0
3228,2022-09-04 23:10:54.017,0,0,0
120,2022-09-04 07:19:03.723,0,0,0
3116,2023-01-08 19:26:36.240,0,0,0
1005,2022-10-10 00:33:13.091,0,0,0
307,2022-10-05 16:02:51.576,0,0,0
8,2022-12-06 13:42:00.118,1,0,0
2379,2022-10-06 10:39:56.635,0,0,0
200,2022-12-13 05:15:48.149,0,0,0
2555,2022-10-07 11:10:33.013,0,0,0
2176,2022-11-15 01:05:20.205,0,0,0
3969,2022-12-31 13:48:22.341,1,0,0
941,2022-11-17 21:55:38.072,0,0,0
1833,2022-09-25 12:55:39.570,0,0,0
2730,2023-01-20 06:10:49.292,0,0,0
530,2022-09-12 21:27:41.119,0,0,0
3638,2022-09-15 14:46:19.218,0,0,0
738,2022-09-24 00:06:52.975,0,0,0
1076,2022-11-29 01:12:12.920,0,0,0
3670,2022-11-09 07:44:43.511,0,0,0
3953,2023-01-27 08:01:35.562,0,0,0
1801,2022-10-18 06:48:58.084,1,0,0
1092,2022-11-30 14:33:46.887,1,1,1
72,2023-01-02 13:38:24.436,1,1,0
957,2023-01-20 19:00:48.737,0,0,0
2288,2022-10-09 14:46:42.785,0,0,0
578,2022-12-30 22:21:44.622,0,0,0
514,2022-10-08 09:08:05.100,1,0,0
3590,2022-11-02 12:46:27.958,0,0,0
4081,2022-09-02 22:46:02.174,1,0,0
2080,2022-09-22 05:12:46.169,0,0,0
989,2022-12-27 14:29:55.883,0,0,0
3830,2022-10-05 19:22:15.647,0,0,0
1646,2022-09-17 19:37:42.259,0,0,0
1961,2023-01-26 22:55:31.411,0,0,0
291,2022-09-25 02:58:50.102,0,0,0
3921,2023-01-14 01:08:38.817,0,0,0
658,2022-10-05 21:19:09.589,0,0,0
387,2022-10-12 01:49:51.026,0,0,0
2810,2022-10-01 14:15:42.893,0,0,0
2837,2022-10-10 23:24:05.163,0,0,0
3766,2022-09-04 21:54:44.452,0,0,0
259,2022-10-10 02:29:03.815,1,0,0
2048,2023-01-28 05:25:32.171,1,1,1
3511,2022-11-19 16:42:57.776,0,0,0
1455,2022-09-26 00:02:48.466,0,0,0
3814,2022-10-30 01:03:09.926,0,0,0
2997,2022-12-26 02:45:37.496,0,0,0
3702,2022-10-14 01:34:37.800,0,0,0
2981,2022-10-06 00:40:00.899,0,0,0
403,2022-09-15 16:28:28.149,1,0,0
2009,2022-11-24 04:40:52.250,0,0,0
4049,2022-12-16 17:19:42.728,0,0,0
2491,2022-10-27 00:45:49.429,0,0,0
2762,2022-10-24 07:22:53.556,1,0,0
3734,2022-11-13 04:06:33.978,0,0,0
2256,2022-09-07 04:35:40.924,0,0,0
2240,2022-09-27 13:10:31.110,1,0,0
3064,2022-12-25 00:25:32.456,0,0,0
3876,2022-11-02 10:00:00.559,1,0,0
635,2022-12-31 03:55:30.442,0,0,0
3892,2023-01-09 19:13:38.158,0,0,0
1217,2022-09-17 10:39:03.407,0,0,0
784,2022-09-02 22:18:58.054,0,0,0
330,2022-12-20 07:03:14.948,1,0,0
1478,2022-09-19 01:23:57.015,0,0,0
2952,2022-10-04 15:25:42.823,0,0,0
1350,2022-12-20 05:43:53.465,0,0,0
4084,2022-09-06 12:46:29.245,1,0,0
213,2022-09-19 18:29:43.136,0,0,0
2579,2022-09-01 11:58:57.309,0,0,0
960,2023-01-02 19:53:53.799,0,0,0
2386,2022-12-04 10:04:00.456,0,0,0
37,2022-11-06 23:19:28.098,0,0,0
2530,2023-01-20 04:03:33.554,0,0,0
1703,2023-01-10 18:23:49.762,0,0,0
2739,2022-10-29 19:16:25.955,0,0,0
3839,2022-10-24 00:33:23.480,1,0,0
3807,2022-11-27 10:02:49.017,0,0,0
3209,2022-11-09 18:14:38.958,0,0,0
346,2022-12-04 08:18:45.833,0,0,0
3615,2023-01-06 05:44:11.890,1,0,0
523,2022-09-20 17:12:22.789,0,0,0
3566,2022-09-04 04:35:08.941,1,0,0
3534,2022-12-29 13:34:12.214,0,0,0
1089,2022-10-26 09:59:07.572,0,0,0
3129,2022-09-07 07:33:41.812,0,0,0
3988,2022-09-25 07:26:07.694,0,0,0
3113,2022-10-11 19:53:45.639,1,0,0
1446,2022-11-16 00:04:13.520,0,0,0
3972,2022-12-18 06:25:10.042,0,0,0
3321,2022-11-02 22:57:39.766,1,0,0
2968,2022-10-04 08:45:18.018,0,0,0
603,2022-10-05 12:52:54.919,1,1,1
1783,2022-10-06 01:57:10.911,1,1,1
1852,2022-10-15 13:00:36.922,1,1,1
2691,2022-12-23 11:50:31.261,0,0,0
1233,2022-09-09 04:41:23.508,0,0,0
394,2022-11-23 00:20:36.567,1,0,0
3924,2023-01-14 05:42:16.193,0,0,0
715,2022-12-03 10:18:19.239,0,0,0
1900,2022-09-25 18:23:38.947,0,0,0
2077,2022-09-17 17:23:41.210,0,0,0
1655,2022-10-12 11:48:40.918,0,0,0
3711,2022-10-22 20:37:15.929,1,1,1
4036,2022-11-05 23:16:26.174,0,0,0
1201,2022-12-01 06:03:01.542,0,0,0
1671,2022-09-07 11:20:25.034,0,0,0
2514,2023-01-09 23:59:31.484,0,0,0
1767,2022-11-28 09:22:28.805,1,0,0
2370,2022-10-13 08:34:08.469,0,0,0
587,2022-09-11 11:08:11.321,1,0,0
1057,2022-10-06 22:33:04.406,0,0,0
763,2023-01-17 06:17:49.498,0,0,0
2125,2022-12-28 23:37:40.853,0,0,0
101,2022-11-04 09:09:31.568,0,0,0
3647,2022-11-16 19:29:14.723,1,0,0
21,2022-10-06 16:53:13.361,0,0,0
149,2022-10-12 10:30:37.200,0,0,0
880,2023-01-22 18:19:50.934,0,0,0
3727,2022-09-26 02:14:03.533,0,0,0
1591,2022-10-03 22:49:32.919,0,0,0
2723,2022-09-30 11:39:04.923,0,0,0
1575,2022-09-18 06:10:46.402,0,0,0
2643,2022-10-19 23:50:46.821,1,1,1
2044,2022-09-13 15:17:18.119,0,0,0
2093,2023-01-16 01:04:32.628,0,0,0
1948,2023-01-02 06:45:31.990,0,0,0
2482,2023-01-21 08:20:48.496,1,1,0
229,2022-10-12 13:04:24.516,0,0,0
3518,2023-01-05 20:37:09.231,1,0,0
3470,2023-01-16 05:40:32.728,0,0,0
2157,2022-12-19 11:37:51.706,0,0,0
555,2022-10-12 07:20:18.529,0,0,0
2141,2023-01-16 16:04:38.788,1,1,0
1916,2022-11-10 22:55:23.839,0,0,0
1398,2023-01-03 15:21:05.958,0,0,0
1414,2022-09-09 04:54:35.939,0,0,0
3016,2023-01-14 23:10:13.250,0,0,0
2322,2022-10-21 13:10:02.768,0,0,0
2872,2022-09-26 20:27:26.998,0,0,0
4004,2022-12-23 14:23:55.839,0,0,0
53,2022-11-11 04:45:07.448,0,0,0
85,2022-11-14 19:48:00.902,0,0,0
1639,2022-10-07 06:47:34.490,0,0,0
1559,2022-10-14 01:53:59.346,1,0,0
1836,2022-12-03 18:03:29.303,0,0,0
3032,2022-11-08 00:07:47.979,1,0,0
1543,2023-01-14 04:07:38.881,0,0,0
1623,2022-10-07 05:56:02.022,1,0,0
3486,2022-12-24 14:55:41.903,0,0,0
3145,2022-12-26 20:29:25.035,1,0,0
2418,2022-12-14 21:10:48.552,1,0,0
2354,2022-12-12 08:21:41.517,0,0,0
133,2023-01-27 16:44:23.026,0,0,0
117,2022-10-24 16:00:03.015,1,0,0
3241,2022-09-23 15:57:29.173,0,0,0
2840,2022-09-27 10:53:06.012,0,0,0
1510,2022-09-19 02:40:37.194,1,0,0
1302,2023-01-04 10:26:57.604,0,0,0
1494,2022-12-29 13:40:15.511,1,0,0
298,2023-01-10 18:11:09.922,0,0,0
1025,2022-09-09 00:35:52.675,0,0,0
3257,2022-11-14 08:12:09.898,0,0,0
1073,2022-11-26 09:13:12.314,0,0,0
747,2022-10-15 11:53:47.782,1,0,0
3390,2022-12-29 16:51:04.300,0,0,0
928,2022-12-19 12:42:40.286,1,1,1
2205,2022-10-05 06:33:17.330,0,0,0
3273,2023-01-12 20:24:17.989,0,0,0
3582,2022-09-13 12:29:56.710,0,0,0
3305,2023-01-27 23:03:36.773,1,1,0
816,2022-11-04 11:20:58.636,1,1,1
800,2022-11-17 04:04:32.141,0,0,0
3550,2022-09-15 06:04:18.266,0,0,0
1169,2022-10-02 02:20:47.345,0,0,0
1964,2022-09-02 06:56:34.441,0,0,0
2498,2022-10-26 23:48:03.559,0,0,0
2028,2023-01-28 18:37:17.366,0,0,0
3193,2022-11-18 08:21:06.537,0,0,0
2824,2022-09-02 03:52:11.675,0,0,0
992,2022-12-10 15:21:00.724,0,0,0
410,2022-12-16 00:12:31.017,0,0,0
912,2023-01-22 21:31:54.161,0,0,0
2221,2022-11-02 23:10:55.623,0,0,0
3081,2022-09-03 06:26:40.417,0,0,0
619,2022-12-05 18:21:35.035,0,0,0
3177,2022-09-03 07:49:05.968,1,0,0
3000,2022-11-22 01:15:23.172,1,1,1
506,2022-12-03 05:09:17.863,1,1,1
2338,2022-11-21 17:20:12.731,0,0,0
3438,2022-11-01 11:45:52.363,1,0,0
976,2022-10-22 19:36:35.631,0,0,0
3599,2022-11-26 21:33:20.679,1,1,1
1041,2022-12-27 12:27:09.803,1,0,0
442,2022-11-04 15:37:53.311,0,0,0
1382,2022-12-31 16:05:36.758,0,0,0
181,2022-09-17 18:15:09.068,0,0,0
3908,2023-02-01 22:29:41.350,0,0,0
490,2022-11-25 10:43:39.349,0,0,0
1719,2023-01-31 06:47:05.918,0,0,0
1265,2022-09-11 11:46:26.866,0,0,0
165,2022-09-08 12:41:24.016,0,0,0
3743,2022-10-03 01:25:22.239,1,1,1
3289,2022-11-30 06:02:19.373,0,0,0
3956,2022-10-27 10:24:26.021,0,0,0
2434,2022-11-28 21:03:41.482,0,0,0
69,2023-01-11 17:18:15.556,0,0,0
3791,2022-09-30 08:21:58.221,0,0,0
2627,2022-11-22 14:36:38.099,0,0,0
282,2022-12-04 20:31:50.510,0,0,0
2061,2023-02-01 15:06:54.502,0,0,0
4052,2022-10-31 22:14:38.739,0,0,0
314,2022-11-18 01:34:02.722,0,0,0
458,2022-09-14 09:36:48.579,1,0,0
2904,2022-09-05 16:04:17.838,0,0,0
1932,2022-10-10 11:46:46.288,0,0,0
3759,2022-11-26 20:19:13.718,1,1,1
2269,2022-11-07 23:05:01.353,0,0,0
1820,2022-12-13 08:08:46.806,0,0,0
1751,2022-09-20 23:15:36.871,0,0,0
1735,2023-01-14 09:48:40.485,0,0,0
2563,2022-12-02 04:54:03.714,0,0,0
2285,2022-12-08 12:04:10.813,1,1,1
426,2023-01-06 09:22:56.479,0,0,0
3502,2022-12-03 10:28:07.881,1,0,0
3097,2022-11-01 15:42:14.766,0,0,0
2466,2022-11-02 07:32:57.674,0,0,0
2237,2022-10-28 03:31:19.039,0,0,0
3422,2023-01-30 18:58:29.645,1,0,0
245,2022-12-15 14:36:25.414,0,0,0
1318,2022-10-06 13:42:03.723,1,0,0
699,2023-01-25 19:08:33.250,0,0,0
2936,2022-09-27 00:58:15.418,0,0,0
1868,2022-12-16 20:34:30.698,0,0,0
1137,2022-10-05 20:03:54.182,1,0,0
3358,2022-12-08 15:09:48.500,0,0,0
3048,2023-01-30 08:59:28.793,1,0,0
266,2022-10-12 21:09:21.963,0,0,0
2675,2022-11-16 11:52:11.948,0,0,0
2803,2023-01-23 06:52:57.784,0,0,0
683,2022-11-21 07:41:16.895,0,0,0
2856,2022-12-27 12:03:38.482,0,0,0
1607,2022-09-30 23:12:14.221,0,0,0
2659,2022-09-22 06:33:28.342,0,0,0
1153,2022-10-31 17:35:53.618,0,0,0
651,2023-01-01 09:25:19.518,0,0,0
3374,2022-09-19 09:47:04.774,0,0,0
667,2022-09-24 01:28:10.396,0,0,0
2611,2023-01-14 23:04:17.270,0,0,0
2012,2022-10-27 02:32:41.662,0,0,0
1462,2022-09-24 17:37:33.319,0,0,0
3225,2022-09-10 07:11:33.020,1,0,0
3679,2022-09-20 08:25:53.995,0,0,0
2771,2023-01-06 08:28:25.742,0,0,0
944,2022-09-02 16:07:27.699,1,0,0
197,2023-01-11 08:14:54.890,1,1,1
3940,2022-12-20 08:03:17.444,0,0,0
1687,2022-09-27 01:18:31.984,0,0,0
1121,2022-09-23 21:06:01.205,0,0,0
2109,2022-11-23 12:49:03.802,0,0,0
1980,2022-12-21 16:53:09.637,0,0,0
539,2023-01-15 10:42:29.926,0,0,0
3454,2022-10-10 21:54:52.082,0,0,0
864,2022-12-07 16:30:56.299,0,0,0
2787,2023-01-07 20:47:43.697,0,0,0
3775,2022-11-21 22:13:18.010,0,0,0
1996,2023-01-10 05:59:24.385,0,0,0
4020,2022-11-28 21:52:35.558,1,0,0
1286,2022-09-30 07:02:10.969,0,0,0
768,2022-09-04 22:24:39.374,1,0,0
2189,2022-09-06 21:28:24.949,1,0,0
2595,2022-09-29 03:58:51.656,0,0,0
2402,2022-09-11 20:27:12.284,1,1,1
2301,2022-12-24 12:58:23.308,1,0,0
3823,2022-09-24 16:00:14.015,0,0,0
1526,2022-11-14 06:49:04.551,0,0,0
362,2022-10-21 19:57:42.539,0,0,0
1249,2023-01-24 15:13:14.467,0,0,0
3663,2022-10-15 16:19:43.664,1,0,0
1008,2022-10-22 12:54:47.658,1,0,0
2920,2023-01-27 10:21:51.599,0,0,0
2546,2023-01-10 16:27:26.119,0,0,0
3489,2023-01-28 07:22:34.149,1,0,0
2827,2022-09-25 07:52:04.985,1,1,1
2031,2022-12-08 06:35:25.289,0,0,0
632,2022-10-04 19:00:41.416,0,0,0
3238,2022-09-01 18:47:38.963,0,0,0
1919,2022-09-18 09:58:10.691,0,0,0
2784,2022-12-27 22:13:41.521,0,0,0
1823,2023-01-23 02:25:29.553,0,0,0
1748,2022-09-01 07:51:05.295,1,1,0
696,2022-12-21 00:13:19.394,0,0,0
413,2022-10-12 13:01:47.140,0,0,0
2800,2023-01-04 18:28:14.204,1,0,0
3836,2022-10-02 05:46:50.494,1,1,1
1967,2022-12-12 23:40:41.707,1,1,1
2341,2022-10-16 13:11:39.927,0,0,0
2122,2022-09-05 21:44:05.611,0,0,0
3318,2023-01-24 09:43:27.256,0,0,0
477,2022-11-30 10:51:45.386,0,0,0
2074,2022-09-24 17:48:10.295,0,0,0
1716,2022-10-23 07:41:09.586,0,0,0
3302,2022-09-10 20:13:30.620,1,0,0
1572,2022-11-14 04:45:13.079,1,0,0
835,2022-12-04 20:21:00.833,1,0,0
1385,2022-11-06 04:12:06.469,1,1,1
2656,2022-09-28 08:04:12.898,1,1,1
568,2022-12-25 05:23:27.221,0,0,0
2058,2022-11-22 22:23:25.599,0,0,0
1764,2023-01-30 00:47:00.228,0,0,0
3094,2022-10-28 05:53:06.893,0,0,0
1684,2022-09-27 10:37:53.597,0,0,0
1278,2022-11-22 11:51:40.317,0,0,0
1433,2022-10-20 06:31:41.355,1,1,1
3847,2022-10-08 05:47:25.160,1,0,0
963,2022-09-29 14:33:56.867,0,0,0
2106,2022-09-16 04:19:11.128,0,0,0
2971,2022-11-01 10:30:07.037,0,0,0
2047,2022-11-23 16:24:57.625,1,0,0
616,2022-11-08 03:46:41.682,1,1,1
1983,2022-12-25 14:57:09.389,0,0,0
3078,2022-12-03 18:56:50.664,0,0,0
3569,2022-10-29 10:10:55.547,0,0,0
4087,2023-01-21 04:15:53.791,0,0,0
2485,2022-11-16 09:03:25.160,0,0,0
3142,2022-10-08 00:59:19.644,1,0,0
1086,2022-09-25 20:05:59.638,0,0,0
2736,2022-12-01 15:44:37.957,1,1,0
2768,2022-12-16 07:00:37.213,0,0,0
2373,2023-01-09 11:11:06.513,0,0,0
2752,2023-01-16 18:42:20.111,1,0,0
2325,2023-01-19 04:56:21.990,1,0,0
1134,2022-11-09 18:08:06.825,0,0,0
1011,2022-11-30 19:41:56.526,1,0,0
210,2022-09-24 03:56:40.780,1,0,0
3521,2022-10-18 05:20:40.073,0,0,0
429,2022-09-30 23:13:07.060,0,0,0
3911,2023-02-01 11:14:15.895,0,0,0
3110,2023-01-23 03:53:05.525,0,0,0
1497,2022-09-30 17:07:45.608,0,0,0
3003,2022-09-29 15:04:44.454,0,0,0
4007,2022-10-29 20:21:53.600,0,0,0
2923,2022-12-10 03:53:51.911,0,0,0
4039,2022-11-29 17:32:38.550,0,0,0
2170,2022-10-13 11:42:07.187,0,0,0
1588,2022-12-09 11:24:11.692,0,0,0
3473,2022-11-09 11:42:26.999,0,0,0
34,2022-10-06 20:24:47.514,0,0,0
1887,2022-12-07 23:08:56.628,0,0,0
3019,2022-10-08 00:19:24.649,0,0,0
