ID,Возраст,Доход клиента,Вероятность банкротства,Флаг утилизации счёта,Расходы,PV КК,PV услуги,NPV
4112,34,31907.351278556238,0.136531480969281,1,1020,29144,4725,32849
4113,65,20774.578485862512,0.09035017462370366,0,67,0,0,-67
4114,39,37270.97486906994,0.2606146251631552,1,365,5469,2478,7582
4115,29,55972.00003825956,0.1230054648875499,1,1168,6903,2344,8079
4116,68,40299.1536935199,0.14323563486265653,1,309,41839,2401,43931
4117,35,26049.971841541177,0.28992936879175824,0,28,0,0,-28
4118,40,25419.367831122563,0.015955138850914343,0,2,0,0,-2
4119,20,27367.151656294798,0.002525001817788952,1,398,6372,2939,8913
4120,32,30623.409683768474,0.39662040651284,0,36,0,0,-36
4121,30,21537.463209312664,0.003674597279635205,0,51,0,0,-51
4122,59,29177.554182420216,0.07066656853758728,1,541,5654,2465,7578
4123,38,33925.52786781855,0.013380163783541286,1,174,9637,2360,11823
4124,57,20552.330924607333,0.018940928848805823,1,217,6159,5399,11341
4125,38,20351.11431412143,0.019422916836056316,1,245,6078,2706,8539
4126,19,23075.708930786677,0.05337790620476203,1,492,6661,2492,8661
4127,19,44214.13436856158,0.059549122861916964,1,462,9481,2361,11380
4128,20,33277.117593351795,0.05756428218727387,1,410,4782,3982,8354
4129,54,44255.83088890745,0.1172017105373771,1,337,9468,6210,15341
4130,24,28755.262557621478,0.09999186166609415,1,200,5548,2233,7581
4131,19,32450.892511907576,0.002307266440855602,1,685,6167,2505,7987
4132,36,26736.26106958393,0.11778929276321558,1,331,6988,4871,11528
4133,26,22834.311590185727,0.15598377435880187,0,93,0,0,-93
4134,72,27187.07819099267,0.014962502862500024,1,826,17184,2607,18965
4135,69,23646.168099651502,0.0006957051827010314,1,2167,8169,2821,8823
4136,54,24158.28344600723,0.10656019503193138,1,1471,5253,3822,7604
4137,23,22546.92153394104,0.0067006512913117605,1,656,6710,4256,10310
4138,35,20279.153814762038,0.29163194903443146,1,435,5499,3013,8077
4139,21,22195.50884613166,0.3377947872532244,1,37,6243,2698,8904
4140,31,30266.23782541272,0.07915789334220742,1,261,4940,7037,11716
4141,34,20543.717929447797,0.04646380756874581,1,250,7753,35324,42827
4142,26,55144.601964108915,0.09409696442756971,1,2037,8192,3428,9583
4143,25,28895.905019160014,0.01874192085922564,1,320,4955,2480,7115
4144,74,22223.000716387807,0.10344630063925987,1,1364,9303,2322,10261
4145,28,37727.592449821976,0.13139269579934376,1,1514,5500,2433,6419
4146,35,33960.74232626349,0.27672599765885386,1,399,7818,4127,11546
4147,55,30452.810116118417,0.003227435758844854,1,170,11129,2474,13433
4148,69,57624.13568788976,0.20523237412642972,1,170,9099,3428,12357
4149,44,36784.74200576368,0.15188642560794097,0,74,0,0,-74
4150,74,27399.10742318431,0.09213292018249322,1,199,6323,5226,11350
4151,66,20600.30560118386,0.3597309962070518,1,116,10637,2458,12979
4152,40,23333.345565750384,0.11690750836689437,1,923,5316,7632,12025
4153,43,22083.619792509737,0.01737759187755974,1,405,9920,2373,11888
4154,58,22840.709847688388,0.18391311171982352,1,260,6356,3934,10030
4155,19,75615.14869691244,0.09485710452360469,1,1769,7887,2382,8500
4156,59,23903.167679842358,0.24616440356478506,0,91,0,0,-91
4157,25,95135.36286872011,0.13141057081176385,0,8,0,0,-8
4158,25,23567.92655303238,0.025511159101751824,1,248,8313,2843,10908
4159,28,25099.679121475026,0.050282725882146835,1,814,16712,2931,18829
4160,38,64326.49485867545,0.01601831439115946,1,103,7079,2745,9721
4161,30,30762.372200741032,0.03136041701320356,1,482,5580,3078,8176
4162,35,30399.773977108274,0.08547600160122396,0,39,0,0,-39
4163,24,22223.722174517105,0.2573362521040825,0,2,0,0,-2
4164,27,28957.330161468242,0.030369376683262894,0,70,0,0,-70
4165,53,23429.366223660607,0.3049491943312023,0,77,0,0,-77
4166,31,45542.987411784496,0.16298755805869306,0,4,0,0,-4
4167,72,25747.74952752669,0.050564871952998004,1,1003,5967,3118,8082
4168,40,22479.722241537915,0.017077074469662418,1,129,4905,3397,8173
4169,24,38507.58709193539,0.1390241591991846,1,604,8617,4594,12607
4170,30,24888.018020005602,0.10635913451379647,1,254,5518,3334,8598
4171,19,21595.447565621424,0.03056710087011864,1,903,8327,2671,10095
4172,19,25116.61414505814,0.202126483739391,1,854,6309,2817,8272
4173,74,31479.981309123774,0.06225489241982036,0,74,0,0,-74
4174,74,21306.645886100225,0.13719630040483727,0,10,0,0,-10
4175,28,20705.668877845088,0.006795778275255125,0,15,0,0,-15
4176,25,31535.726651118966,0.1564393168447069,1,266,7239,2784,9757
4177,65,21000.509650059023,0.3194507080893757,1,1425,4920,3746,7241
4178,68,52006.10536742276,0.24452670193627968,0,13,0,0,-13
4179,29,24864.596045483304,0.05352902148214807,1,1809,5913,2986,7090
4180,65,23105.065919429613,0.14157340614268238,1,527,7971,4777,12221
4181,44,26017.682099320886,0.002349249161499885,1,534,9841,2569,11876
4182,19,20525.954386536512,0.09395456618061977,1,1268,7641,3298,9671
4183,71,23774.749797876128,0.5945232306863674,1,218,8798,2484,11064
4184,18,35726.141654513405,0.16168915806822276,0,52,0,0,-52
4185,51,23092.781470048896,0.1825367316948927,1,375,6509,2490,8624
4186,65,20410.23546150672,0.01646547412489325,1,1375,7074,2322,8021
4187,37,50835.4951524396,0.26428448376854347,0,23,0,0,-23
4188,47,21319.15132128377,0.573900206283902,0,6,0,0,-6
4189,22,31986.85719744675,0.05736813633972663,1,1477,10736,2428,11687
4190,33,59257.28040938667,0.11499154287461681,1,60,5399,2271,7610
4191,27,27876.871564168687,0.35870477430105085,0,8,0,0,-8
4192,34,20583.204697601526,0.1110056881797368,1,1580,8652,3303,10375
4193,53,22765.170019941277,0.011077519072107389,1,38,4837,6030,10829
4194,64,20460.879720296114,0.0028209179192946483,1,703,8284,2394,9975
4195,21,53332.762808305095,0.20135204027050033,1,761,19034,2306,20579
4196,24,21785.08362286867,0.287254332575678,0,32,0,0,-32
4197,24,51201.63908714244,0.31996269578147135,1,1425,11243,4188,14006
4198,52,21770.744750545036,0.12945280898762063,1,1644,5285,3214,6855
4199,34,22051.020675480104,0.03248442624971389,1,268,10162,2704,12598
4200,49,20810.308564949737,0.1388591683644141,0,45,0,0,-45
4201,20,29296.519764335637,0.1686343246613795,1,213,5262,3678,8727
4202,25,44842.13816247909,0.47094441967765244,1,833,6123,4268,9558
4203,24,32038.74373181363,0.09390613757542429,0,50,0,0,-50
4204,48,78134.15865283276,0.2635018493430969,1,326,7108,11140,17922
4205,69,21269.069581329193,0.01203724586705806,1,1167,8089,2693,9615
4206,68,28163.538786457866,0.32165544311482513,0,26,0,0,-26
4207,28,22900.658749587714,0.06988754579026682,0,69,0,0,-69
4208,48,38135.872675092025,0.06329114888411419,1,412,5371,2448,7407
4209,32,22807.317254147107,0.3586457824894559,0,70,0,0,-70
4210,43,24944.207873037423,0.07729158475708031,1,603,5065,2703,7165
4211,68,20399.41855150051,0.040694067028478526,1,1124,5002,2572,6450
4212,22,38005.58143096662,0.20580673920093823,1,312,6048,4838,10574
4213,27,27269.96671211078,0.09379074500392609,1,1425,16754,2960,18289
4214,18,20199.57245526713,0.009411483123595937,0,83,0,0,-83
4215,42,21435.838703739908,0.1790722051609426,1,634,4934,2668,6968
4216,18,20856.889459848262,0.0498190615474512,1,875,5490,6569,11184
4217,42,28386.62114746777,0.03176782976425892,0,24,0,0,-24
4218,57,38459.60553132314,0.2829590238184059,0,89,0,0,-89
4219,23,20532.535400145258,0.2482254671780733,1,31,5758,5330,11057
4220,20,33807.27293784829,0.017857854098972867,1,724,6705,3727,9708
4221,44,36382.895536259,0.14376082442598845,0,19,0,0,-19
4222,26,23254.788152409,0.18592578687906572,1,2066,6334,3455,7723
4223,51,26104.433000185145,0.4089414808806681,1,296,4932,3034,7670
4224,46,20343.206942317465,0.04983407929291949,1,277,5584,4578,9885
4225,25,23803.04110203383,0.011721412490548205,1,520,5748,2853,8081
4226,37,37177.855859039664,0.21135264260535794,1,663,8190,3722,11249
4227,57,34064.32009542561,0.1511920978151205,0,22,0,0,-22
4228,39,40445.45320258736,0.075312405784713,1,1030,5702,4497,9169
4229,44,21076.98543971395,0.16511494903174692,1,462,4866,6026,10430
4230,52,28663.94148362165,0.25581392488901755,1,140,4960,2708,7528
4231,38,20260.149831050905,0.04277186454614158,1,223,6014,2546,8337
4232,31,31556.440068915064,0.28307235522281843,0,45,0,0,-45
4233,39,36171.22417933845,0.19261283997098774,1,752,5655,4015,8918
4234,22,26716.456853031923,0.19638751744696897,1,149,4800,2338,6989
4235,42,21532.76963217726,0.00038672215765068,1,86,5567,3392,8873
4236,45,26912.82368654702,0.0007100869252354655,1,416,11565,3342,14491
4237,25,25286.064564351138,0.010284907938903572,1,330,7601,2670,9941
4238,20,21745.703905212165,0.06811823410956885,1,607,13680,4590,17663
4239,23,20527.07100391235,0.07264717524213839,1,143,7137,2249,9243
4240,41,20075.198071566236,0.1378424916465805,0,8,0,0,-8
4241,20,21168.19379286676,0.07013005584304534,0,64,0,0,-64
4242,63,31271.58183123087,0.0027496385613979724,1,656,7487,3299,10130
4243,46,44959.85258500477,0.03596797845045521,1,77,5627,5922,11472
4244,24,67276.45213519585,0.10235007130583924,1,486,6710,2301,8525
4245,61,35843.937859097845,0.07021270261106206,1,155,5712,3096,8653
4246,36,34725.13378910373,0.05863612957067691,1,597,16697,3253,19353
4247,29,20125.817070471247,0.08214405238445503,1,277,4809,2252,6784
4248,61,58830.22546437961,0.34776321910133473,1,812,6366,2390,7944
4249,61,48965.82998037711,0.28559213167344316,1,51,6818,2399,9166
4250,23,20906.576946759444,0.1588349532053727,1,155,5462,2404,7711
4251,49,26293.954192712816,0.2125627502515726,0,10,0,0,-10
4252,20,23578.42098462311,0.025555675043489642,0,61,0,0,-61
4253,60,27440.5888752518,0.04322441699298391,1,370,4734,3170,7534
4254,19,24912.87413906277,0.0052476996563027975,1,128,6242,2694,8808
4255,31,26156.473028683507,0.162494194009155,1,401,5070,2390,7059
4256,33,34089.50383874078,0.2850697476408324,1,361,8080,4117,11836
4257,50,28484.13219657844,0.10062882540323638,1,37,8599,2471,11033
4258,59,52952.54581779983,0.266758954082313,0,33,0,0,-33
4259,39,25177.7709109297,0.21373009042636198,0,0,0,0,0
4260,31,21321.91602031473,0.004553480564798896,0,3,0,0,-3
4261,54,51714.332214776296,0.42479769756585867,0,108,0,0,-108
4262,55,22617.247210803074,0.40385356093099284,1,554,7333,2621,9400
4263,18,29220.637543261895,0.27390293848349,1,914,6709,3052,8847
4264,43,28196.02788587642,0.00469708464842391,1,266,5415,2263,7412
4265,36,35382.507205561786,0.15233424783745492,1,849,7491,2281,8923
4266,45,26220.497257023944,0.12341423747549468,1,2086,5683,3038,6635
4267,47,21754.976728412385,0.09032322743758874,1,207,6225,4586,10604
4268,18,24167.83276714511,0.0567337242241425,1,159,5009,2736,7586
4269,23,22540.222141358223,0.015079992674482014,1,596,9226,2529,11159
4270,74,21255.33030723779,0.08063508145585896,1,1042,5018,2304,6280
4271,69,431237.79804172093,0.23324209070515198,1,4111,5902,8297,10088
4272,59,21821.283699421743,0.06405912610282867,0,210,0,0,-210
4273,49,38101.4613844954,0.11095791633100546,1,449,5114,2950,7615
4274,42,21276.027940698907,0.2272022261383873,0,33,0,0,-33
4275,28,44153.12124569372,0.20950901952565992,0,132,0,0,-132
4276,30,22770.484064730226,0.04692343637144356,0,24,0,0,-24
4277,31,30620.69443059526,0.028860160818119325,1,689,9774,3883,12968
4278,61,21035.295684500776,0.4239592631420098,0,73,0,0,-73
4279,46,28020.1114056388,0.2883259945834209,1,190,7694,2976,10480
4280,25,30320.73801235501,0.22284018819986132,1,1010,5889,2588,7467
4281,72,27612.25988888529,0.0927617519697401,0,4,0,0,-4
4282,23,32812.72053997979,0.12077808807610073,1,1440,15833,3071,17464
4283,31,26683.093726577925,0.0328663180910443,1,356,5082,2591,7317
4284,29,40865.78341309752,0.12657482647598584,1,98,26044,2710,28656
4285,39,20984.818281198914,0.07860167547938106,1,571,7757,3028,10214
4286,19,50275.877765445366,0.09660152038786862,1,193,28195,2629,30631
4287,55,21430.797552011958,0.09566613884613666,1,944,6667,3909,9632
4288,37,33397.81049766278,0.01938339161335747,1,373,7107,2239,8973
4289,31,26192.845169967208,0.21916671849827393,0,0,0,0,0
4290,23,22899.57260326089,0.21727263927986848,1,421,12510,2428,14517
4291,20,21743.997426494327,0.35110765766765323,1,363,5045,4804,9486
4292,19,30352.80733716146,0.003968005030711305,1,631,13722,3502,16593
4293,45,43765.64959527738,0.11286660987086244,1,160,6289,2729,8858
4294,75,21409.07080198355,0.31576779589881676,1,140,16324,2678,18862
4295,46,21375.7744593078,0.059984807505081235,1,1965,6135,5309,9479
4296,41,31392.50784381401,0.035010699978235,1,864,4846,4450,8432
4297,37,29691.26045838016,0.017549772021609938,1,196,5781,2697,8282
4298,56,21310.86670500094,0.0951994448454523,1,100,5584,3073,8557
4299,50,34623.693276326965,0.19207833571324534,1,493,5158,7534,12199
4300,69,24278.243839052953,0.007776845382773989,1,1257,7032,2670,8445
4301,34,21611.417311627683,0.0519847399508691,1,138,6812,3776,10450
4302,28,25079.671798893647,0.021912218097390676,0,100,0,0,-100
4303,61,29149.557545318818,0.06165421444710247,1,520,9917,2891,12288
4304,35,22198.372035676817,0.011335409146018842,0,22,0,0,-22
4305,34,28584.151738102984,0.04298662433169387,1,654,8718,2291,10355
4306,42,24916.828729952078,0.09952025391424198,1,676,6449,7425,13198
4307,19,29081.049798546144,0.06942596706743169,1,641,4977,4625,8961
4308,33,20507.428239028766,0.1611384582173244,1,309,5471,6084,11246
4309,19,45393.119553666416,0.13121929917419736,1,498,10218,2359,12079
4310,18,27202.13872441903,0.5050731188197527,0,37,0,0,-37
4311,24,65693.51350616857,0.24307747263287838,0,52,0,0,-52
4312,21,23859.39858585848,0.07066320918617598,1,95,5771,12089,17765
4313,29,25249.400774708225,0.032725531181595775,1,1753,9367,2620,10234
4314,54,47988.43590176406,0.019255636982629408,1,267,5187,3303,8223
4315,18,21241.039122180788,0.2813421440530557,1,1328,4979,2424,6075
4316,39,20910.56667316354,0.014600287105907534,1,516,5306,2439,7229
4317,40,20802.294017108106,0.02524927604635573,1,211,18298,3375,21462
4318,51,23553.22867581649,0.20219105587440356,0,71,0,0,-71
4319,49,21957.25825147823,0.22089076038870067,0,20,0,0,-20
4320,34,39876.513132595755,0.0046732499995350354,1,388,8531,6198,14341
4321,36,42431.29053991872,0.1199383721749397,1,1824,9674,2388,10238
4322,64,28427.478672612502,0.0693891546856106,1,287,17201,2292,19206
4323,51,21923.99373612885,0.0752404809253226,1,2168,4848,2363,5043
4324,27,49219.41849772388,0.024066277957024512,0,35,0,0,-35
4325,38,28292.04958178105,0.026779484506817,1,446,11638,2316,13508
4326,35,21473.32866542212,0.06696479729872884,1,213,14466,2487,16740
4327,38,20796.535398642427,0.07512388238030668,1,448,4797,2364,6713
4328,26,20172.46944434836,0.0008064231934301838,0,131,0,0,-131
4329,42,22623.31399120997,0.18598158501067466,1,832,5445,6696,11309
4330,53,20585.91802307382,0.09540043179849265,1,376,6261,2395,8280
4331,22,22001.163554863528,0.15924539827603748,1,115,6036,2246,8167
4332,50,27645.007414385662,0.5171918542288072,1,512,5746,3386,8620
4333,38,22064.680949713646,0.04589390023127311,1,513,8274,5922,13683
4334,20,45501.77817973986,0.307059270855288,1,182,5061,2793,7672
4335,65,20441.649182524015,0.14110870873618864,1,27,5975,2472,8420
4336,21,23091.777885542873,0.23412863445059734,1,559,7593,2846,9880
4337,21,25221.780514431193,0.011854420470556931,1,179,5292,2414,7527
4338,71,81654.33195359842,0.208930336584523,1,1093,5480,2739,7126
4339,56,20242.274776154238,0.047833552882010646,1,446,21931,3014,24499
4340,65,25036.05696527897,0.13387499801784425,0,36,0,0,-36
4341,24,22795.019404521987,0.04742844879758098,0,5,0,0,-5
4342,20,21134.7834052301,0.01610102765246812,1,2381,15232,3025,15876
4343,26,22415.34523896751,0.5173555524014108,1,501,4859,3133,7491
4344,56,35352.85942395402,0.04910198997724912,1,50,4997,2310,7257
4345,18,21930.068588807597,0.02482386511881748,1,205,4756,2443,6994
4346,60,45009.41396928923,0.2356724513830042,1,1556,6604,2660,7708
4347,31,20150.64057598966,0.03921066016551597,0,106,0,0,-106
4348,43,21376.12002031574,0.07679048731805022,1,237,4847,3344,7954
4349,34,21032.885675625537,0.19768768196227454,1,205,6269,2302,8366
4350,21,21673.756939824096,0.20449841555149778,1,195,5807,2728,8340
4351,25,21013.94988895783,0.23448289971646935,0,134,0,0,-134
4352,20,20492.072944850726,0.09951525308561976,1,110,8406,3167,11463
4353,64,23481.506220046664,0.01959795296964539,1,792,5773,3195,8176
4354,65,49419.728275345005,0.05461365835117406,1,513,7672,2480,9639
4355,32,27424.63698424473,0.0016202283950574681,1,43,4964,4303,9224
4356,46,27175.279021611146,0.029359349617446278,1,192,8406,3237,11451
4357,20,42972.97089205871,0.0016959263977637735,0,122,0,0,-122
4358,36,30266.259218769148,0.23325348134927776,1,37,5611,2281,7855
4359,29,48604.501351805055,0.07444650923220328,1,679,8101,2442,9864
4360,24,42056.7740724908,0.022719433053772258,1,141,7526,2239,9624
4361,24,28439.140443195553,0.17082356595733753,1,1001,10084,2404,11487
4362,20,60123.38450978068,0.004090043584960469,1,519,12979,2888,15348
4363,49,33807.39859075674,0.033886391826086756,1,165,5548,3545,8928
4364,52,23483.894217938898,0.2595369093150712,1,167,4837,2436,7106
4365,73,44901.19650691906,0.15074971845976176,1,94,9547,2674,12127
4366,54,32577.968759166797,0.10452481472256085,1,96,5225,3448,8577
4367,35,31716.26161104193,0.1759635041060462,1,947,4919,3452,7424
4368,26,20105.283821427987,0.35035635674683113,0,36,0,0,-36
4369,19,26857.004957286757,0.11697763900655876,1,197,5906,3047,8756
4370,46,24143.26956939738,0.017031527449276173,1,234,5053,2564,7383
4371,56,59364.96379638985,0.16735745813890607,1,61,7935,3455,11329
4372,30,20035.55103818849,0.045178019634737186,1,249,5014,3018,7783
4373,25,28211.248731341675,0.0677971845689664,1,1129,9604,2320,10795
4374,60,24547.00431805775,0.024934928666353797,1,313,6186,3872,9745
4375,72,26449.46851722426,0.10033205257410024,0,31,0,0,-31
4376,34,20749.02563945478,0.057105052108962336,0,47,0,0,-47
4377,48,21229.106878039867,0.05143259769405242,1,127,7993,2374,10240
4378,59,23924.764231068217,0.042188427462515575,1,610,5511,2909,7810
4379,39,23871.09820806399,0.09875393179556691,1,208,7370,3907,11069
4380,37,37882.3053725511,0.09162489987003096,1,138,5787,2549,8198
4381,24,20803.11279263625,0.16857804868045959,1,361,7468,2739,9846
4382,74,33886.20301425444,0.0872671416507048,1,670,5077,2612,7019
4383,46,25501.167057148687,0.1525140769735506,0,9,0,0,-9
4384,64,36771.91307497912,0.0027309030703120555,1,857,5310,3376,7829
4385,19,23444.89087244067,0.1439040633404447,1,180,6097,3439,9356
4386,73,24015.92481353072,0.20505362218077874,0,117,0,0,-117
4387,44,64011.71193793936,0.00780110159889629,1,400,5690,3430,8720
4388,19,41043.08705441794,0.050031621224403126,1,320,21023,2794,23497
4389,65,27182.29083418177,0.10561793802375578,1,321,6949,3095,9723
4390,20,20473.21915229618,0.08542995209330033,1,395,7225,11835,18665
4391,34,22354.114127480836,0.10427882449363043,1,1266,6258,4310,9302
4392,32,24035.385099771,0.0828911230564179,1,386,4930,2767,7311
4393,27,31738.901609732013,0.14342649010222863,0,119,0,0,-119
4394,28,44147.78133863272,0.01914946940626117,1,372,7416,3278,10322
4395,18,30755.615315469568,0.017317674462058195,1,275,5773,2644,8142
4396,57,24086.134476555708,0.21620144650996242,0,25,0,0,-25
4397,28,38207.45721213449,0.33214604823369176,1,231,23111,2392,25272
4398,68,44410.37231010107,0.039250146193042124,1,500,5072,3567,8139
4399,63,30742.116697747584,0.09578252052951297,1,189,4716,2310,6837
4400,19,21876.66912064389,0.21771838209298128,0,57,0,0,-57
4401,39,28376.437506826333,0.08258902889405437,0,12,0,0,-12
4402,48,26967.508610335113,0.035236479120197055,0,24,0,0,-24
4403,53,34702.08970409349,0.27376872203250896,1,109,4782,3606,8279
4404,23,27385.725099843166,0.18119102243478538,1,133,4982,5892,10741
4405,59,21678.841893196033,0.5193737547920335,0,22,0,0,-22
4406,52,37431.62744143907,0.18859355029915767,1,463,6789,2610,8936
4407,51,20871.575771493466,0.26353260857226474,1,1985,9747,3028,10790
4408,26,21335.549595274733,0.024770984960943508,0,35,0,0,-35
4409,48,22280.7676822946,0.0472478381986719,1,52,6449,2481,8878
4410,26,31672.03395611706,0.41014287457963783,1,751,11769,2852,13870
4411,64,20732.624107024643,0.43836490973216163,1,162,7998,2500,10336
4412,44,40707.15082215491,0.01464505034239491,1,194,6273,2756,8835
4413,19,43944.939661995035,0.21272476706451535,1,150,6853,3142,9845
4414,18,92665.03507811602,0.2546776078465705,0,12,0,0,-12
4415,41,23994.776821044674,0.014479721631211388,1,405,8707,4840,13142
4416,70,45913.31286145841,0.25252069301031727,0,18,0,0,-18
4417,23,41020.27904809088,0.05557824201367516,0,26,0,0,-26
4418,31,21621.212329280726,0.07746111410521324,1,710,5388,2837,7515
4419,63,27574.854863921137,0.008269793969792593,1,218,5913,2881,8576
4420,66,29387.896213422828,0.21201771508422462,1,224,4742,2550,7068
4421,21,23721.05443291713,0.20455443336763496,0,31,0,0,-31
4422,43,37697.37899866905,0.12248341145886989,1,693,8361,2305,9973
4423,28,23368.75508423597,0.3328282391177509,0,66,0,0,-66
4424,27,30693.186340094548,0.04590275543543775,1,373,15672,2426,17725
4425,41,23522.043543645996,0.28161188842481083,0,6,0,0,-6
4426,48,29221.658623167372,0.22943141595700978,0,73,0,0,-73
4427,55,28437.22327623269,0.026756878054216254,1,1152,4910,2840,6598
4428,65,39503.04506199997,0.23706583369831843,1,300,5259,4354,9313
4429,18,21039.839286092734,0.005747458110588848,1,121,8035,2452,10366
4430,44,21364.206641649205,0.05009238877897044,1,273,5062,3698,8487
4431,61,51249.09499909431,0.2625618607023392,1,783,7507,2403,9127
4432,37,30300.531582748943,0.08901849231741588,1,320,9375,2299,11354
4433,67,22644.378936672572,0.029893970847240423,1,112,5128,2823,7839
4434,19,21194.93112174134,0.009514866129354043,1,1975,7905,2583,8513
4435,40,20654.914790427283,0.03540431042247885,1,1102,7384,2240,8522
4436,51,38872.714730398104,0.031501433757017534,1,854,4942,4662,8750
4437,53,33895.54418321329,0.04355610685462423,1,1698,5786,2286,6374
4438,64,24310.08767172341,0.02082880052638583,1,167,6175,3875,9883
4439,22,21906.597219475167,0.17518214153749365,1,290,29206,2946,31862
4440,27,29291.903580435875,0.026564588063950522,1,317,5139,3639,8461
4441,56,37863.49146252173,0.35758993771009195,0,24,0,0,-24
4442,38,21101.518603626137,0.06653752568048577,1,393,7002,2332,8941
4443,39,20782.833727931316,0.32891197813292605,1,530,6045,6076,11591
4444,44,22919.528570904124,0.03661999060419345,1,403,7748,2555,9900
4445,38,25803.735053305165,0.5074306161712687,1,303,5208,2687,7592
4446,26,25722.300268664476,0.08540987576136799,1,229,9555,4310,13636
4447,28,46200.64316365315,0.21418678781152023,1,920,4715,4629,8424
4448,18,34383.403571482086,0.29978371736611364,0,19,0,0,-19
4449,75,25776.809741013687,0.1605075960391537,1,700,6778,11224,17302
4450,26,40613.640918229794,0.06805608926615017,1,1101,6592,3054,8545
4451,45,45454.93856266262,0.0070316370410470515,0,77,0,0,-77
4452,29,20223.7537460596,0.1719541843904127,1,321,5078,3282,8039
4453,23,28351.871316949473,0.015391985882592779,1,1935,6055,5046,9166
4454,19,27741.28109283162,0.22168572152686178,1,49,5461,2630,8042
4455,36,25013.68160964649,0.04440586022104016,1,341,14478,2503,16640
4456,25,24096.962247869982,0.06598223630734686,1,1384,4958,2772,6346
4457,37,21485.005248070043,0.07186567590827532,0,14,0,0,-14
4458,34,22742.98787733063,0.0007111416921797476,1,1072,8438,2677,10043
4459,58,22568.506677317368,0.2712093240070772,0,42,0,0,-42
4460,22,32269.218289966328,0.07006026508626438,1,531,7373,4287,11129
4461,72,20067.6746693386,0.1969615568417937,1,235,5292,2287,7344
4462,23,33623.406254583635,0.08093159432630904,0,6,0,0,-6
4463,18,30245.348431536564,0.12419988507920682,0,1,0,0,-1
4464,55,30250.902200253266,0.006833601548952191,1,947,6064,5559,10676
4465,64,23896.89171186554,0.10395983668557957,1,418,14889,5683,20154
4466,23,26220.568716858317,0.06446227411099903,1,209,8163,3138,11092
4467,66,31062.488579399695,0.017695960639924575,1,208,5010,2713,7515
4468,46,25714.63620326817,0.015566689390563946,1,858,10582,2513,12237
4469,66,22225.686316361127,0.23823699233886247,1,171,9591,7986,17406
4470,52,21553.303596090223,0.5086906379658009,0,19,0,0,-19
4471,47,29306.42146238744,0.04602172165509707,1,100,13904,2286,16090
4472,69,20972.744891654904,0.028656112341434357,1,1574,6304,2999,7729
4473,42,21400.092935425513,0.06479702242579359,1,161,6326,3348,9513
4474,41,20148.666697978297,0.10466474571520085,1,1493,6377,3250,8134
4475,26,25488.45204005562,0.08083847683106732,1,177,7289,2238,9350
4476,47,29569.670192388414,0.060748837328300276,0,124,0,0,-124
4477,28,27551.67716682537,0.002251660250255345,0,33,0,0,-33
4478,65,40425.469514077995,0.09621370683077544,0,128,0,0,-128
4479,46,31616.450194864916,0.17020810128909866,1,1533,4726,2629,5822
4480,68,20841.483467469385,0.029108757301257854,1,863,5271,3399,7807
4481,35,31888.22044848134,0.12774125370770473,1,405,5163,3195,7953
4482,37,26546.06498834713,0.39628932211476725,1,329,5407,2263,7341
4483,63,30070.13483816752,0.12873094521287262,1,861,10830,3414,13383
4484,19,40874.96282670898,0.49996299990576104,1,252,5321,3003,8072
4485,44,22792.287062897107,0.04027787952853273,1,60,7911,3758,11609
4486,28,23553.305905479472,0.13898279297990113,1,70,5903,2256,8089
4487,32,37934.46279819638,0.022494834961363723,0,23,0,0,-23
4488,20,22216.139674765225,0.0027724566858665853,1,824,17468,3333,19977
4489,58,45007.918976312605,0.1340309550192845,1,1493,5788,2836,7131
4490,33,26615.74349994962,0.058565977186902686,1,282,4991,2236,6945
4491,73,23809.12531362833,0.022943346933166228,1,244,9122,3609,12487
4492,41,20453.376967742963,0.04832589875909209,1,337,11739,2401,13803
4493,39,20862.861277526827,0.0633617729970129,1,490,6159,2613,8282
4494,60,38499.12278102939,0.23951276046623327,1,891,4944,2470,6523
4495,36,22548.28128685446,0.03460527689933981,1,622,5628,2542,7548
4496,73,20773.523503817905,0.17331753885446372,1,409,6259,2462,8312
4497,35,40579.998342744184,0.13112381219063948,1,80,5618,2333,7871
4498,35,36924.42908229253,0.000857544499015997,1,478,4960,2279,6761
4499,60,21983.949787502894,0.008228466091008278,1,273,5229,2801,7757
4500,19,20015.668229244362,0.4238565677648786,1,191,5595,2776,8180
4501,32,20969.01779659437,0.014828053597971598,1,151,5632,2552,8033
4502,18,22947.869569571812,0.03210499506746796,1,80,6444,2693,9057
4503,18,35549.944369632845,0.18345672083517653,0,4,0,0,-4
4504,26,22431.471013515435,0.09489733453327097,0,59,0,0,-59
4505,18,29549.099844978053,0.300650949338159,0,8,0,0,-8
4506,27,191283.99195819223,0.012849750673479647,1,128,6899,2477,9248
4507,69,25736.754682287607,0.20163387790450196,1,547,5394,2278,7125
4508,20,22264.878825832675,0.2322826664757307,0,104,0,0,-104
4509,46,34503.89475654806,0.10113553994294423,0,23,0,0,-23
4510,75,22172.667553343224,0.006915399268695084,1,301,5972,2378,8049
4511,54,41343.76813336434,0.06504975695178483,1,194,8867,3210,11883
4512,18,21081.336655506497,0.04349150510381292,1,405,7576,2300,9471
4513,38,29230.600414601435,0.1550425219198498,0,17,0,0,-17
