ID,Возраст,Доход клиента,Вероятность банкротства,Флаг утилизации счёта,Расходы,PV КК,PV услуги,NPV
4576,38,29282.11391497674,0.04179817086631024,1,440,7124,1682,8366
4577,23,31151.12910723511,0.1371678095877054,1,161,8943,2474,11256
4578,47,26123.373184235148,0.32856008695345673,1,566,5779,2123,7336
4579,34,21278.94780091894,0.13892053663738604,0,2,0,0,-2
4580,68,40853.3398325718,0.17742079728785753,1,221,11328,5487,16594
4581,28,27772.272118418285,0.06227091118627771,1,416,83060,1517,84161
4582,43,30050.796838151047,0.04912129987061243,1,50,22905,1660,24515
4583,52,32346.007261273255,0.017224104499922677,1,936,28778,1346,29188
4584,22,23976.27383102158,0.008017771712029172,1,39,9597,2726,12284
4585,19,25220.060285004896,0.1412232408080186,0,40,0,0,-40
4586,57,20301.954848922956,0.04312947365038131,1,107,9895,2935,12723
4587,66,36965.19309419549,0.14789429491914338,0,254,0,0,-254
4588,24,20654.91517441858,0.39201191681515013,0,13,0,0,-13
4589,59,37578.37541572524,0.03332964790462137,0,78,0,0,-78
4590,26,30239.091451893088,0.20189122407125773,1,883,14660,1607,15384
4591,28,24302.246772292718,0.17139053576313906,1,1642,5948,2132,6438
4592,22,20562.693004424593,0.10455169172389658,1,562,7813,1500,8751
4593,59,23725.17474919345,0.01533786342042585,1,430,11596,1736,12902
4594,19,24912.150195190505,0.358804196942601,0,0,0,0,0
4595,39,26005.24848796853,0.17129244586139067,0,269,0,0,-269
4596,55,103494.4301079133,0.16535032224375357,1,131,7679,1532,9080
4597,21,20729.860461847475,0.14271897953443377,1,180,16572,1685,18077
4598,25,21318.46744765808,0.05038159944053158,1,118,14609,1493,15984
4599,46,22767.23594299456,0.05008561967547225,1,543,5683,2108,7248
4600,64,21292.206392593573,0.2937374220076951,1,1445,5423,1948,5926
4601,39,20520.542765893733,0.14479908781325573,1,2138,5566,1702,5130
4602,22,27902.581667388797,0.2565292717823321,0,128,0,0,-128
4603,36,33013.31952702142,0.0681236871353788,1,817,5521,2241,6945
4604,42,25424.069874097953,0.05626436772445399,0,66,0,0,-66
4605,33,107788.08255144843,0.05248793187348998,1,2265,7380,3037,8152
4606,60,22525.027474166498,0.01903033495144691,0,4,0,0,-4
4607,24,21966.277923793994,0.01926613423251075,1,1134,16885,1794,17545
4608,27,30975.796123702887,0.07182786950782652,1,424,9218,1506,10300
4609,47,21326.409583140252,0.5114298003967882,1,733,6815,1982,8064
4610,19,21033.1727050561,0.18374119540978,1,12,6490,1356,7834
4611,60,37467.719030717584,0.05613298544859162,1,544,5577,1392,6425
4612,35,25898.58009232426,0.06729666075164929,0,1,0,0,-1
4613,29,28617.04231817573,0.03783251189073304,1,683,11092,2476,12885
4614,30,32574.27303113678,0.36383026347008873,1,595,9775,1335,10515
4615,32,26129.186197092145,0.22089079332545591,1,805,6035,1603,6833
4616,64,30400.913264631752,0.2898990086090941,1,181,28467,2184,30470
4617,48,21335.328984484164,0.03557619629477527,1,395,6986,1653,8244
4618,66,25528.471257053545,0.09909059580655351,1,1232,14731,1577,15076
4619,66,23223.490654746023,0.11979964187031107,0,124,0,0,-124
4620,24,24057.56778872525,0.15463927871541308,1,584,5586,1920,6922
4621,38,21299.64196130022,0.027762642076553407,1,306,6776,1572,8042
4622,37,20590.610755011327,0.09672414766586271,0,47,0,0,-47
4623,20,22006.486075163775,0.20318845891848122,0,89,0,0,-89
4624,46,22763.82806227486,0.12686245344791094,1,182,7426,3012,10256
4625,42,20667.351373659676,0.22823307634532497,1,818,8052,1575,8809
4626,67,26668.165836314012,0.056596816576263954,1,282,5531,1924,7173
4627,23,28781.77946320024,0.03106775741960195,1,801,6090,1546,6835
4628,48,20483.896259794226,0.21470753792219646,1,434,6506,1676,7748
4629,24,20342.74883186467,0.1768809127559779,0,141,0,0,-141
4630,20,21309.1586374723,0.006736816287194551,0,61,0,0,-61
4631,23,23133.293191138073,0.131497545274218,0,36,0,0,-36
4632,52,28334.83033195766,0.0071469963593651445,1,532,5241,1458,6167
4633,31,31769.226031131613,0.17545131990209106,0,117,0,0,-117
4634,28,25901.228053082756,0.2645680333175326,1,144,58689,1959,60504
4635,49,34698.02289737414,0.15637979720259346,1,417,45223,1542,46348
4636,64,105824.48694634829,0.15340877423157617,0,19,0,0,-19
4637,45,21165.119738150708,0.06255161762406108,1,112,7053,3295,10236
4638,29,26471.336374425977,0.08614433938615465,1,53,7857,1988,9792
4639,28,23979.33938693139,0.01976410331404668,1,634,5422,13219,18007
4640,74,20205.055415537914,0.15824379927913926,1,289,15942,1549,17202
4641,48,27619.12504456181,0.43549518667057324,1,520,7998,2501,9979
4642,31,35425.57650841616,0.10339476429492414,0,19,0,0,-19
4643,21,21973.088207188568,0.00941516986697144,1,227,8734,2541,11048
4644,42,30678.892905801054,0.03319831244773582,0,36,0,0,-36
4645,33,23920.03175358681,0.10340774434953677,0,32,0,0,-32
4646,32,26672.261159145317,0.12176083008724684,1,264,10329,1716,11781
4647,23,22805.68826121597,0.013667532024636398,1,601,6886,1920,8205
4648,23,41529.94540711404,0.14921448400603127,0,57,0,0,-57
4649,34,42409.3692511698,0.16936594732078072,0,56,0,0,-56
4650,51,22840.51151516858,0.07044874866122021,0,12,0,0,-12
4651,75,21117.55014253452,0.35253225553600176,0,15,0,0,-15
4652,18,23826.074753245455,0.20035342131296227,1,786,10770,4859,14843
4653,70,136246.46951106787,0.15422225010433652,1,220,5671,2386,7837
4654,37,26028.796078580675,0.03670884863380662,0,17,0,0,-17
4655,24,20963.92304351264,0.46593470693830685,1,117,7532,3261,10676
4656,43,23089.30317111959,0.12435268653919418,1,316,5559,2153,7396
4657,20,47533.268188059854,0.014588682540528246,1,174,7357,2914,10097
4658,26,37206.59737052643,0.10138814381855714,1,121,5923,1450,7252
4659,35,21726.97605185524,0.11833506476123402,1,278,6022,1762,7506
4660,30,41527.03090021876,0.05715521369020811,1,57,8163,4629,12735
4661,38,29205.22666080357,0.06440254805091288,1,642,5664,2130,7152
4662,20,20102.933489558764,0.16839734357934746,0,1,0,0,-1
4663,51,37027.775319942855,0.17124822137056525,1,155,8440,1852,10137
4664,32,20169.85506052831,0.0660819873981498,1,77,6532,1502,7957
4665,23,22724.61820125398,0.03513509607867063,1,679,6675,1551,7547
4666,66,43254.82290701711,0.2313371139100793,1,720,6887,1502,7669
4667,55,22180.441631253987,0.09460192413511517,1,1353,14907,1376,14930
4668,51,26531.369735895467,0.3434523337249689,1,224,9897,1335,11008
4669,72,25295.97509438247,0.07144249318101291,0,11,0,0,-11
4670,29,22616.14836797588,0.002824349113640661,1,96,10877,1636,12417
4671,72,21016.885398067054,0.09022797642112997,1,124,7837,1402,9115
4672,30,271854.291638787,0.15053244819412903,1,214,5336,1553,6675
4673,25,22976.720033845177,0.06745218908697495,0,66,0,0,-66
4674,57,23211.906920512258,0.2220577605310508,1,220,5770,1362,6912
4675,66,22977.0369734947,0.04534273528132965,1,867,6498,1528,7159
4676,66,21974.59162290119,0.15026298980615793,1,339,6156,1354,7171
4677,43,23032.384881561884,0.07287035832273377,1,399,5397,1442,6440
4678,31,22976.876361806666,0.10878240767243166,1,621,6916,1481,7776
4679,69,34839.505840579026,0.05850006607948128,1,431,20245,2123,21937
4680,46,45952.01578279204,0.13133915494504536,1,1753,23356,1411,23014
4681,45,27791.322717059782,0.2656850439168709,1,446,21546,3224,24324
4682,54,22684.352203686856,0.02980491755082231,1,127,14826,1784,16483
4683,22,22740.22572277145,0.004259195633980776,1,751,11242,1676,12167
4684,19,20455.07829026821,0.04248227692276281,1,1373,13396,1547,13570
4685,27,20542.755212447486,0.08721952402912624,0,0,0,0,0
4686,52,21385.741065113612,0.08535506980261304,1,84,22537,1339,23792
4687,27,24392.597358778363,0.03865661674774559,1,419,6577,1383,7541
4688,23,38748.99044442891,0.41305183252715044,0,162,0,0,-162
4689,19,23350.617378897325,0.2767271463784608,1,440,11956,1360,12876
4690,54,70823.05194628204,0.12971722247744724,1,1454,12819,1538,12903
4691,36,27849.51405227867,0.11894725455806192,1,78,5579,1887,7388
4692,33,22591.03298752739,0.23463960696514743,1,168,6691,1782,8305
4693,23,32070.947581198252,0.2634407547706769,0,43,0,0,-43
4694,31,23675.312143877894,0.1777328114175292,1,551,11202,2573,13224
4695,38,24075.550107733692,0.113417090342853,0,99,0,0,-99
4696,50,28265.36911926884,0.19623936777565926,1,169,5721,1437,6989
4697,18,26154.291687417655,0.1467538232783938,0,62,0,0,-62
4698,20,41479.88825934846,0.25243938541926175,0,139,0,0,-139
4699,59,24922.085350518613,0.08790303481755694,0,36,0,0,-36
4700,37,25853.644354019136,0.17083571055265973,1,539,13186,1715,14362
4701,18,21732.276878757322,0.02848679507286265,1,186,5503,1433,6750
4702,54,30273.82885242687,0.11765927002173769,1,965,7754,1475,8264
4703,22,25204.156871019946,0.07814066379210972,0,4,0,0,-4
4704,19,53185.44904994181,0.2634747463704289,0,7,0,0,-7
4705,23,25946.3901744745,0.0032472585720530883,1,851,5540,2453,7142
4706,49,26693.026818173537,0.07994181190041515,1,117,6439,2274,8596
4707,27,20991.905799812495,0.009904293433289305,1,958,11831,3027,13900
4708,24,49507.018324493576,0.13028218449069323,0,62,0,0,-62
4709,34,29989.83144208679,0.1462698945377805,1,14,7587,1575,9148
4710,25,23958.1868905363,0.022963110518972717,1,497,5397,2067,6967
4711,44,28566.02176984961,0.08119230500324436,1,133,5666,2901,8434
4712,38,23154.056351485535,0.08003547449771296,1,618,7043,2392,8817
4713,47,26425.40269015889,0.4722130067469988,1,70,5276,1465,6671
4714,58,65781.16844175503,0.08467837898254629,1,509,5418,1506,6415
4715,29,21967.24297916497,0.06069851024829864,1,2255,12310,2470,12525
4716,20,22916.725897261585,0.10258946091171793,1,381,6164,1443,7226
4717,29,52073.237428982786,0.3504947854422348,1,289,10535,1670,11916
4718,27,20884.523079192244,0.01865183965453386,0,6,0,0,-6
4719,29,20655.348250029616,0.26702397644932274,1,162,5409,1585,6832
4720,24,20192.981726489645,0.06151251005311692,1,1952,13852,1526,13426
4721,59,20095.41645766948,0.41725661281580556,0,119,0,0,-119
4722,53,35269.76409222939,0.23345893359499428,1,642,5318,2059,6735
4723,45,26872.321387127464,0.2210000850100628,1,2274,10990,1950,10666
4724,25,21460.683064769168,0.05953025239645837,0,93,0,0,-93
4725,28,20535.778269228216,0.02253909865197889,0,9,0,0,-9
4726,41,27080.169894557705,0.2982326314796885,1,12,6343,2054,8385
4727,22,22299.619197493925,0.11423845032718247,1,1568,64575,1358,64365
4728,20,23291.047313387695,0.04449062122049253,1,846,12865,1664,13683
4729,37,31414.519124125545,0.07178813494635165,1,691,5440,1703,6452
4730,34,31467.656020767936,0.07251292227545567,1,436,11559,1445,12568
4731,24,32170.046331252302,0.37781217813903845,1,452,7482,1675,8705
4732,33,46886.98051493673,0.3529417318064294,0,95,0,0,-95
4733,35,29218.287859519667,0.42976487361733723,0,11,0,0,-11
4734,26,20586.42395293733,0.07897229107370182,1,237,7449,2434,9646
4735,28,126958.57096502179,0.13000005395391329,1,691,9902,1825,11036
4736,19,26244.27204721423,0.06225470957112883,1,555,9239,1648,10332
4737,27,33088.62359684323,0.06442799928296158,1,38,10328,1774,12064
4738,19,42363.21565166517,0.02476482212940282,1,1063,21367,1549,21853
4739,20,57737.95736915035,0.298961555734021,0,22,0,0,-22
4740,35,26810.79864701597,0.04972089506072992,1,289,10458,1578,11747
4741,58,21870.749918916306,0.029384129522624276,1,136,7096,1720,8680
4742,30,22036.669110357438,0.05791298183878227,1,610,8130,1863,9383
4743,67,26258.40912281303,0.05374155779184338,0,20,0,0,-20
4744,38,22622.745478384968,0.007741936117065214,1,249,5533,1371,6655
4745,43,23558.165901670112,0.07103329170708407,0,24,0,0,-24
4746,39,25301.18737481284,0.1791061736519901,1,369,6420,1863,7914
4747,47,23395.48244133596,0.1644101009031804,1,150,5593,1456,6899
4748,43,20738.11454905182,0.11488969399511033,1,120,6924,1727,8531
4749,27,26439.714247793112,0.03923800097894405,1,898,6465,1374,6941
4750,32,41686.45359446434,0.25224834826965653,1,242,14822,1952,16532
4751,45,30879.41269286444,0.24372476549149782,1,105,6086,1453,7434
4752,59,20021.576588854252,0.018063061665144993,1,162,5886,1556,7280
4753,31,26096.499256304072,0.04053388384373709,1,210,6115,6194,12099
4754,75,20047.65984555529,0.35453703620867766,0,8,0,0,-8
4755,55,22475.477349473287,0.008576625015639478,1,416,5679,1585,6848
4756,49,49841.37338992237,0.03393087437264617,1,412,9768,1727,11083
4757,22,20325.722611988967,0.1784058952367421,1,89,6000,1866,7777
4758,48,20840.461369460223,0.04601509111184234,1,1299,5919,1538,6158
4759,33,21364.939389260107,0.19161811824154035,0,27,0,0,-27
4760,36,20300.34391262604,0.10674722825914455,1,232,6372,1673,7813
4761,34,28043.833744192445,0.2074590607915112,1,546,5851,1380,6685
4762,65,24295.253331097476,0.007215108455619917,1,261,13955,1993,15687
4763,52,54681.193294751116,0.14445773179285823,1,111,6903,1408,8200
4764,29,22968.73807316536,0.09934687621420199,0,3,0,0,-3
4765,20,26393.036940000107,0.3797120196127357,0,39,0,0,-39
4766,56,27332.53272918304,0.04684783379333636,1,53,5400,1439,6786
4767,18,22628.62084013827,0.14744700358866947,1,860,12751,1592,13483
4768,33,61421.06998836463,0.12097662943230544,0,3,0,0,-3
4769,49,21139.617047845153,0.3704196806445386,0,52,0,0,-52
4770,45,28314.39600956777,0.05295375564343034,1,733,105227,2470,106964
4771,74,29914.602970994347,0.4146323926471266,0,53,0,0,-53
4772,44,28857.701565153217,0.07712022457117855,1,295,30012,1544,31261
4773,58,33045.94904313026,0.04174938316300327,1,29,18215,1640,19826
4774,49,21541.893734558234,0.12174093590438591,0,14,0,0,-14
4775,21,26320.042407195964,0.18819494046517607,1,1158,7429,1604,7875
4776,28,21760.84067704066,0.16542500320456077,1,413,5656,1816,7059
4777,30,29527.02649678283,0.04279877171733557,1,249,9416,1958,11125
4778,19,30774.8878242125,0.009228541619756853,1,171,7414,1397,8640
4779,40,36106.7427864871,0.0809336649579588,1,203,9420,1371,10588
4780,29,28121.91711027885,0.38583473786629624,0,86,0,0,-86
4781,22,53775.68843882855,0.21622018486914238,0,9,0,0,-9
4782,30,30404.059754830603,0.09527985621829277,0,213,0,0,-213
4783,33,25006.833819841195,0.4558064570158378,1,131,7160,2494,9523
4784,25,22456.698215770124,0.06301659604331905,1,569,6052,1575,7058
4785,66,32175.879027112027,0.028889085647139524,1,198,11509,1500,12811
4786,20,23344.46044659496,0.25282289995485296,1,302,8619,1352,9669
4787,71,34989.368190302856,0.06632087402675294,1,92,11398,1658,12964
4788,57,24002.967490765677,0.010274937224672424,1,347,17102,2564,19319
4789,22,20293.208261765638,0.17628538946507188,1,1077,10763,2543,12229
4790,21,30028.742115171844,0.031049421124156176,0,48,0,0,-48
4791,61,21428.91406794035,0.09157476536219189,1,1490,17738,1389,17637
4792,20,24887.752344269717,0.20853209459805538,0,65,0,0,-65
4793,32,30485.43473200405,0.34367357411119825,0,18,0,0,-18
4794,19,20428.5768114831,0.16715402309391708,0,45,0,0,-45
4795,60,24462.864077217877,0.063448598501634,1,1012,5691,2435,7114
4796,67,23078.307152637168,0.029057805559927537,1,1289,5798,2918,7427
4797,25,20259.900343039648,0.0030725970422733374,1,172,9230,2912,11970
4798,39,21852.127742900564,0.1365070406603267,0,131,0,0,-131
4799,24,29983.00981957815,0.09040148390347907,1,230,11943,1721,13434
4800,73,21267.24168020346,0.09065703309112026,1,255,5624,1697,7066
4801,67,24706.145240095677,0.00985644748472379,1,175,13268,1433,14526
4802,26,20528.495246094375,0.12781420905634605,1,1179,14970,2084,15875
4803,62,31430.70848358356,0.18396006655450647,1,156,7530,2811,10185
4804,47,24552.687768334818,0.014169191524377388,0,123,0,0,-123
4805,59,27653.562383047487,0.03999241983105454,1,563,5600,1511,6548
4806,39,28452.712770059297,0.2355722492603621,0,35,0,0,-35
4807,53,21431.372745102086,0.006324190629741388,1,574,7766,1557,8749
4808,27,20056.87010702355,0.02090376480006457,0,149,0,0,-149
4809,63,25093.801448231556,0.010944472358696928,1,123,7031,1772,8680
4810,22,29624.80545580453,0.008897753869372103,1,929,13573,1516,14160
4811,27,24452.101923231723,0.13628938463222817,1,262,5682,3397,8817
4812,70,25502.65587913022,0.06271333420020024,1,113,17893,1496,19276
4813,18,28879.19539361504,0.34407343979971144,1,110,16504,1353,17747
4814,29,38166.73466195342,0.13049325378788282,1,212,12861,1551,14200
4815,23,20769.688054136557,0.1149022803095358,1,189,17122,1335,18268
4816,22,28782.209843980432,0.014889458442004616,0,10,0,0,-10
4817,59,29703.10004313846,0.012991885071899377,1,37,7086,1438,8487
4818,52,21630.95605134304,0.011598764260415737,1,90,6513,2016,8439
4819,59,25051.383246282272,0.44777073449664073,1,255,8326,5346,13417
4820,38,49260.936992317365,0.026567336365194053,1,466,11436,1335,12305
4821,29,27114.43606518845,0.03145602778381483,1,636,10815,1464,11643
4822,18,20416.204819522798,0.23928901219222654,0,24,0,0,-24
4823,49,36995.188638294356,0.3127404288221234,0,9,0,0,-9
4824,24,30634.300591907326,0.15291064183615619,0,7,0,0,-7
4825,33,28605.953272062627,0.10496320617587007,1,1030,5965,1531,6466
4826,25,23314.39309134745,0.08338020441252002,1,546,6027,2082,7563
4827,44,23952.816694541638,0.021639213863666937,1,94,7698,1351,8955
4828,55,20925.00926840664,0.09673832373401008,1,773,7509,1551,8287
4829,74,20653.29288598432,0.33169331123451495,1,555,6361,2227,8033
4830,42,25587.782813738475,0.508473171160429,0,79,0,0,-79
4831,27,23842.65156030548,0.09863149068361561,1,80,6974,1527,8421
4832,23,36698.470143574305,0.06250929062744362,1,209,13448,1371,14610
4833,18,20185.86183077877,0.5989635060475665,0,5,0,0,-5
4834,52,21095.293885180978,0.08357942445344316,1,249,9357,1492,10600
4835,51,22515.029101319138,0.31605030544350504,0,51,0,0,-51
4836,73,30992.070451933854,0.04280953709529769,1,369,6726,1461,7818
4837,20,21416.129372259224,0.0061460822044638,1,164,12496,1751,14083
4838,19,23595.913406834123,0.03731775341793176,0,11,0,0,-11
4839,18,33866.63920731048,0.06654533181285395,1,628,6495,2484,8351
4840,56,24134.08140271518,0.025586431148403223,1,375,7861,1866,9352
4841,41,24103.185208452313,0.05622216860594024,1,624,5736,1699,6811
4842,53,25749.500797045912,0.0022844918124378323,1,1188,5642,3048,7502
4843,20,38493.447050955816,0.04120562151092699,1,266,5487,1941,7162
4844,75,65781.52279738107,0.43521593721696483,0,35,0,0,-35
4845,57,28307.65942223686,0.22061804077605615,1,234,5791,1542,7099
4846,61,21111.010441883544,0.059779430887950326,1,375,6987,1717,8329
4847,70,29565.08512523421,0.24420673579496835,0,9,0,0,-9
4848,56,33195.595366045396,0.3656366662823291,1,401,5299,1552,6450
4849,26,22923.30612160276,0.11355002042962081,1,834,7360,1571,8097
4850,36,24613.99586437508,0.05220495993676389,1,107,5453,2087,7433
4851,26,21026.288747146715,0.05927853546755787,1,133,6029,2198,8094
4852,50,26877.187275940607,0.022644496548910025,0,2,0,0,-2
4853,51,20384.47931424092,0.19801549487718856,1,622,7287,2071,8736
4854,20,69445.18468595936,0.04483260347251597,0,151,0,0,-151
4855,61,26328.14502886351,0.15051657947042474,1,101,6577,1833,8309
4856,57,26502.548334890656,0.12884928076670207,1,63,6094,2001,8032
4857,19,46615.71471061096,0.049787096917823515,1,81,5426,1428,6773
4858,25,22448.816011253388,0.08747107968299911,1,35,5913,1893,7771
4859,57,21151.984538325294,0.11520293428211603,0,129,0,0,-129
4860,32,27578.388126297934,0.030966295115112247,1,59,8135,1623,9699
4861,53,20304.037295811875,0.07900330278722652,1,990,8254,1523,8787
4862,75,26982.441167137447,0.014461396674610492,1,548,15800,1394,16646
4863,25,28059.340574890917,0.02186607951434187,1,575,30565,1461,31451
4864,35,24222.628674676052,0.21318483926936488,1,878,5930,1963,7015
4865,60,35793.264220489444,0.37225273607351317,1,375,7102,1666,8393
4866,24,41049.83375182608,0.12101923016522825,1,1046,5628,1617,6199
4867,51,21909.14712488322,0.5675969528773323,0,69,0,0,-69
4868,23,21536.909558577765,0.0446090832884159,1,362,16826,1577,18041
4869,75,29283.820122100307,0.08687942972227222,1,610,18709,1525,19624
4870,49,22705.844380427323,0.028117247073520004,1,505,5701,1681,6877
4871,32,22069.49132186831,0.08113486788709169,1,256,20682,1800,22226
4872,52,20574.502718739124,0.5716449087367232,1,528,6038,1381,6891
4873,75,21213.445912475283,0.06529779496091066,1,1420,16915,1702,17197
4874,74,34881.349697916485,0.23340420705513545,1,222,5886,2463,8127
4875,63,27649.954964833698,0.004587923343712352,1,627,6702,1342,7417
4876,47,21327.160992981255,0.11639252051559132,1,838,7630,1373,8165
4877,32,21672.740944916433,0.18017592536736252,1,24,10108,1350,11434
4878,18,24859.57383747241,0.23924283495187346,0,8,0,0,-8
4879,35,27355.19118574757,0.04950377788183171,1,411,5801,1872,7262
4880,35,21044.36505215964,0.02321597815169888,1,71,7447,1933,9309
4881,60,30975.176829194832,0.04974116453324396,0,31,0,0,-31
4882,18,31379.523615199272,0.08493020710173223,0,62,0,0,-62
4883,36,20167.43555445832,0.07077979073960489,0,6,0,0,-6
4884,34,20635.107557438016,0.1105504484380613,0,8,0,0,-8
4885,30,29226.94638244841,0.12653321696291023,1,275,6248,1756,7729
4886,55,23589.00802253515,0.026451567761464716,1,175,10615,1417,11857
4887,23,38999.454490359014,0.052013515524249515,1,319,9490,1509,10680
4888,25,23175.377391947142,0.04073729157094434,0,8,0,0,-8
4889,19,21323.458844525205,0.07813561143832133,0,25,0,0,-25
4890,21,21324.03082738886,0.22145088145736883,1,657,17299,2173,18815
4891,48,53443.25439530179,0.07589681540088937,1,26,6874,5460,12308
4892,66,100398.68073250406,0.06641325767040998,1,792,6189,1667,7064
4893,53,21744.489692228806,0.13923773461820493,1,563,37696,1849,38982
4894,67,21038.693142060267,0.029760616123048703,1,184,12704,1504,14024
4895,44,52255.74239587924,0.18263318373629348,0,18,0,0,-18
4896,74,22711.959134604556,0.1620406389604365,0,52,0,0,-52
4897,35,23412.15606640242,0.08207604952059591,1,29,7005,1355,8331
4898,23,20630.49316749997,0.0149361797414416,1,93,11244,1381,12532
4899,35,20407.396599949254,0.07862656436845789,1,46,7185,1561,8700
4900,20,47015.53266667873,0.10596635271853272,1,1471,5725,1423,5677
4901,34,23005.740890900153,0.1595973724962428,1,653,6070,2612,8029
4902,26,21864.15408464928,0.575727729367986,0,229,0,0,-229
4903,26,42368.23963139544,0.13772784969003185,1,64,10536,2243,12715
4904,18,37519.7851619633,0.09769725624155974,1,579,6780,1388,7589
4905,46,24032.145750073785,0.3678796197868201,1,437,6134,2005,7702
4906,21,23216.731580143576,0.30787242354613537,0,52,0,0,-52
4907,72,24682.66739395993,0.03521912442171619,1,928,8921,1534,9527
4908,20,72169.26958556645,0.08631334147614188,1,28,5819,1727,7518
4909,40,25803.97644436372,0.19299484217237445,1,130,7075,2449,9394
4910,53,21922.006077678452,0.07231185113666934,1,585,5438,2018,6871
4911,37,24777.172847451875,0.019808055934269427,0,8,0,0,-8
4912,75,40717.92622776299,0.12243982538411771,1,656,9110,2449,10903
4913,34,20759.77737739736,0.0727243412724011,1,763,8329,1722,9288
4914,48,21131.24836817243,0.17394548945296665,1,51,5548,1535,7032
4915,48,20450.72932311026,0.09301615846556725,1,681,6479,1929,7727
4916,60,25604.483171427393,0.00386810018029641,1,262,5336,2295,7369
4917,70,21238.101101817338,0.06377974624266988,1,416,6304,2252,8140
4918,24,24205.956036068244,0.28782705760632304,1,2254,5354,1772,4872
4919,28,24855.948930488637,0.04859006855340382,1,1125,13427,1799,14101
4920,61,24304.9152002148,0.06198559775063578,1,181,7114,1572,8505
4921,20,27404.201233407766,0.19472848670171225,1,758,6761,1566,7569
4922,60,32104.743466522206,0.053065621913875864,1,986,7283,1438,7735
4923,45,20039.650627504936,0.06087946897766258,0,110,0,0,-110
4924,27,48380.80376730577,0.01924362850181838,1,150,10278,1435,11563
4925,51,36806.40329791128,0.04195668991715572,1,131,5628,1983,7480
4926,34,28501.10806292442,0.10701461955627943,1,279,9162,1503,10386
4927,59,22466.92541901773,0.424127203004602,1,172,10816,2635,13279
4928,18,32987.06445839169,0.09781523278564079,1,389,21314,3973,24898
4929,49,38814.97062589737,0.33366509510758374,1,1127,5884,1474,6231
4930,52,21185.200913037017,0.12731258704101367,1,223,9201,2566,11544
4931,20,80314.82054901507,0.11919211457605498,0,36,0,0,-36
4932,19,117763.15957749203,0.19180952490992037,0,101,0,0,-101
4933,33,28127.489447068718,0.12747585898217204,1,1298,6634,2053,7389
4934,31,20713.995850641448,0.03214899244960672,1,960,7249,1594,7883
4935,49,20189.49788017578,0.10357523687967313,1,216,5819,2384,7987
4936,61,36275.03117164117,0.057943490370428744,1,168,5761,1560,7153
4937,53,107625.46385719966,0.1435984041824459,1,580,6905,1761,8086
4938,57,25108.460876172747,0.2403349231005108,0,25,0,0,-25
4939,30,22380.858434028403,0.6435891368177228,0,11,0,0,-11
4940,18,29857.903445443568,0.24797654351544915,0,40,0,0,-40
4941,27,36225.74665015267,0.18766330107111942,1,250,5507,1423,6680
4942,39,56424.23482856957,0.03175127978534507,0,163,0,0,-163
4943,27,33130.279879377325,0.09199850675506237,1,178,5396,2561,7779
4944,30,34182.583799028944,0.026870458262987534,1,898,9357,1405,9864
4945,23,24851.89623981981,0.23358566379114082,0,12,0,0,-12
4946,18,21264.885796859344,0.227232572582481,1,621,7201,1682,8262
4947,35,33279.03176719114,0.10378233964738154,1,594,6385,2804,8595
4948,22,29963.160734553552,0.09895702873732133,1,735,5566,1478,6309
4949,46,22112.03947195776,0.1448719764566507,0,256,0,0,-256
4950,52,21504.779006021847,0.16281014502289373,1,220,8684,1411,9875
4951,53,22437.707067696374,0.052829609687875874,1,686,11579,2320,13213
4952,32,26451.00709008825,0.04261341108278313,1,42,12509,2142,14609
4953,33,37121.21779432006,0.09729407227808817,1,880,12377,1935,13432
4954,71,27354.85304128437,0.32415568718775944,0,0,0,0,0
4955,32,20946.591910312727,0.17371233468238506,1,848,7674,1617,8443
4956,68,59797.20663581208,0.06092656286628948,1,243,9872,1491,11120
4957,38,27808.610136148356,0.09742677695404021,1,1136,6266,1391,6521
4958,21,27614.026975829718,0.008186846721225586,1,545,10224,1749,11428
4959,23,31645.73509792617,0.04510090811623604,1,65,5879,1350,7164
4960,35,33283.581176322674,0.018284585255786686,1,316,6250,2074,8008
4961,26,21554.66035310922,0.017876111879944468,1,383,9814,3158,12589
4962,25,21551.55179215882,0.09479763673202805,1,448,6191,1631,7374
4963,21,20072.87102139417,0.022166416947276793,1,801,53800,2058,55057
4964,28,27612.471062334327,0.04877073186320109,1,537,6044,1412,6919
4965,26,20533.638352454804,0.29305404376982974,0,29,0,0,-29
4966,54,21382.906027380348,0.5158585186536752,0,49,0,0,-49
4967,37,20569.724605785108,0.05614681196550443,1,347,19207,3466,22326
4968,50,21055.191083678656,0.03877465623484162,1,193,7245,1430,8482
4969,46,29788.727682637316,0.005793954467169704,1,371,7000,2742,9371
4970,19,27294.275968368092,0.11396449019661266,1,690,5289,1647,6246
4971,75,22913.43223013412,0.03608738052198182,0,28,0,0,-28
4972,19,22324.95243194371,0.06408878836318063,1,409,5574,3233,8398
4973,24,24476.86347813291,0.005108402397284202,0,75,0,0,-75
4974,70,21937.268025159847,0.6140673402894802,1,270,6088,1943,7761
4975,65,21318.023608558764,0.06296034500620395,1,882,5771,3944,8833
4976,64,23152.05461262773,0.2532522434370559,0,38,0,0,-38
4977,32,144630.17515379167,0.17313536082412695,0,10,0,0,-10
4978,38,27859.485754900263,0.15291914133179663,1,523,7576,1735,8788
4979,34,48971.79781906208,0.13462515116880283,0,13,0,0,-13
